;country_name_short;country_name;election_date;start_date;cabinet_name;caretaker;cabinet_party;prime_minister;seats;election_seats_total;party_name_short;party_name;party_name_english;left_right;country_id;election_id;cabinet_id;previous_cabinet_id;party_id
9770;NLD;Netherlands;5/26/1937;7/25/1939;Colijn V;0;0;0;3;100;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;942;1297;1255;1194
9771;NLD;Netherlands;5/26/1937;7/25/1939;Colijn V;0;1;0;4;100;LSP;"Liberale Staatspartij ""de Vrijheidsbond""";"Liberal State Party ""The Freedom League""";6;8;942;1297;1255;2461
9772;NLD;Netherlands;5/26/1937;7/25/1939;Colijn V;0;0;0;4;100;NSB;Nationaal-Socialistische Beweging in Nederland;National Socialist Movement in the Netherlands;8.8;8;942;1297;1255;2463
9773;NLD;Netherlands;5/26/1937;7/25/1939;Colijn V;0;0;0;31;100;RKP;Roomsch Katholieke Partij;Roman Catholic Party;6.2;8;942;1297;1255;2539
9774;NLD;Netherlands;5/26/1937;7/25/1939;Colijn V;0;0;0;23;100;SDAP;Sociaal Democratische Arbeiders Partij;Social Democratic Workers' Party;3.3;8;942;1297;1255;1451
9775;NLD;Netherlands;5/26/1937;7/25/1939;Colijn V;0;0;0;2;100;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;942;1297;1255;1251
9776;NLD;Netherlands;5/26/1937;7/25/1939;Colijn V;0;0;0;6;100;VDB;Vrijzinnig Democratische Bond;Free-thinking Democratic League;6;8;942;1297;1255;944
9777;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;1;0;17;100;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;942;1254;1297;300
9778;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;0;0;2;100;CDU;Christelijk-Democratische Unie;Christian Democratic Union;6.2;8;942;1254;1297;2542
9779;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;1;1;8;100;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;942;1254;1297;405
9780;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;0;0;3;100;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;942;1254;1297;1194
9781;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;1;0;4;100;LSP;"Liberale Staatspartij ""de Vrijheidsbond""";"Liberal State Party ""The Freedom League""";6;8;942;1254;1297;2461
9782;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;0;0;4;100;NSB;Nationaal-Socialistische Beweging in Nederland;National Socialist Movement in the Netherlands;8.8;8;942;1254;1297;2463
9783;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;1;0;31;100;RKP;Roomsch Katholieke Partij;Roman Catholic Party;6.2;8;942;1254;1297;2539
9784;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;1;0;23;100;SDAP;Sociaal Democratische Arbeiders Partij;Social Democratic Workers' Party;3.3;8;942;1254;1297;1451
9785;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;0;0;2;100;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;942;1254;1297;1251
9786;NLD;Netherlands;5/26/1937;8/10/1939;De Geer II;0;0;0;6;100;VDB;Vrijzinnig Democratische Bond;Free-thinking Democratic League;6;8;942;1254;1297;944
9787;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;1;0;17;100;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;942;767;1254;300
9788;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;0;0;2;100;CDU;Christelijk-Democratische Unie;Christian Democratic Union;6.2;8;942;767;1254;2542
9789;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;1;0;8;100;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;942;767;1254;405
9790;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;0;0;3;100;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;942;767;1254;1194
9791;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;1;0;0;100;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;942;767;1254;451
9792;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;0;0;4;100;LSP;"Liberale Staatspartij ""de Vrijheidsbond""";"Liberal State Party ""The Freedom League""";6;8;942;767;1254;2461
9793;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;0;0;4;100;NSB;Nationaal-Socialistische Beweging in Nederland;National Socialist Movement in the Netherlands;8.8;8;942;767;1254;2463
9794;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;0;0;31;100;RKP;Roomsch Katholieke Partij;Roman Catholic Party;6.2;8;942;767;1254;2539
9795;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;1;0;23;100;SDAP;Sociaal Democratische Arbeiders Partij;Social Democratic Workers' Party;3.3;8;942;767;1254;1451
9796;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;0;0;2;100;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;942;767;1254;1251
9797;NLD;Netherlands;5/26/1937;6/24/1945;Schermerhorn;1;1;1;6;100;VDB;Vrijzinnig Democratische Bond;Free-thinking Democratic League;6;8;942;767;1254;944
9798;NLD;Netherlands;5/17/1946;7/3/1946;Beel I;0;0;0;13;100;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;182;96;767;300
9799;NLD;Netherlands;5/17/1946;7/3/1946;Beel I;0;0;0;8;100;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;182;96;767;405
9800;NLD;Netherlands;5/17/1946;7/3/1946;Beel I;0;0;0;10;100;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;182;96;767;1194
9801;NLD;Netherlands;5/17/1946;7/3/1946;Beel I;0;1;1;32;100;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;182;96;767;451
9802;NLD;Netherlands;5/17/1946;7/3/1946;Beel I;0;1;0;29;100;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;182;96;767;742
9803;NLD;Netherlands;5/17/1946;7/3/1946;Beel I;0;0;0;2;100;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;182;96;767;1251
9804;NLD;Netherlands;5/17/1946;7/3/1946;Beel I;0;1;0;6;100;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;182;96;767;1409
9805;NLD;Netherlands;7/7/1948;8/7/1948;Drees I;0;0;0;13;100;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;497;128;96;300
9806;NLD;Netherlands;7/7/1948;8/7/1948;Drees I;0;1;0;9;100;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;497;128;96;405
9807;NLD;Netherlands;7/7/1948;8/7/1948;Drees I;0;0;0;8;100;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;497;128;96;1194
9808;NLD;Netherlands;7/7/1948;8/7/1948;Drees I;0;0;0;1;100;KNP;Katholieke Nationale Partij;Catholic National Party;6.2;8;497;128;96;3
9809;NLD;Netherlands;7/7/1948;8/7/1948;Drees I;0;1;0;32;100;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;497;128;96;451
9810;NLD;Netherlands;7/7/1948;8/7/1948;Drees I;0;1;1;27;100;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;497;128;96;742
9811;NLD;Netherlands;7/7/1948;8/7/1948;Drees I;0;0;0;2;100;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;497;128;96;1251
9812;NLD;Netherlands;7/7/1948;8/7/1948;Drees I;0;1;0;8;100;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;497;128;96;1409
9813;NLD;Netherlands;7/7/1948;3/15/1951;Drees II;0;0;0;13;100;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;497;243;128;300
9814;NLD;Netherlands;7/7/1948;3/15/1951;Drees II;0;1;0;9;100;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;497;243;128;405
9815;NLD;Netherlands;7/7/1948;3/15/1951;Drees II;0;0;0;8;100;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;497;243;128;1194
9816;NLD;Netherlands;7/7/1948;3/15/1951;Drees II;0;0;0;1;100;KNP;Katholieke Nationale Partij;Catholic National Party;6.2;8;497;243;128;3
9817;NLD;Netherlands;7/7/1948;3/15/1951;Drees II;0;1;0;32;100;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;497;243;128;451
9818;NLD;Netherlands;7/7/1948;3/15/1951;Drees II;0;1;1;27;100;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;497;243;128;742
9819;NLD;Netherlands;7/7/1948;3/15/1951;Drees II;0;0;0;2;100;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;497;243;128;1251
9820;NLD;Netherlands;7/7/1948;3/15/1951;Drees II;0;1;0;8;100;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;497;243;128;1409
9821;NLD;Netherlands;6/25/1952;9/2/1952;Drees III;0;1;0;12;100;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;543;366;243;300
9822;NLD;Netherlands;6/25/1952;9/2/1952;Drees III;0;1;0;9;100;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;543;366;243;405
9823;NLD;Netherlands;6/25/1952;9/2/1952;Drees III;0;0;0;6;100;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;543;366;243;1194
9824;NLD;Netherlands;6/25/1952;9/2/1952;Drees III;0;0;0;2;100;KNP;Katholieke Nationale Partij;Catholic National Party;6.2;8;543;366;243;3
9825;NLD;Netherlands;6/25/1952;9/2/1952;Drees III;0;1;0;30;100;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;543;366;243;451
9826;NLD;Netherlands;6/25/1952;9/2/1952;Drees III;0;1;1;30;100;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;543;366;243;742
9827;NLD;Netherlands;6/25/1952;9/2/1952;Drees III;0;0;0;2;100;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;543;366;243;1251
9828;NLD;Netherlands;6/25/1952;9/2/1952;Drees III;0;0;0;9;100;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;543;366;243;1409
9829;NLD;Netherlands;6/13/1956;10/12/1956;Drees IV;0;1;0;15;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;437;761;366;300
9830;NLD;Netherlands;6/13/1956;10/12/1956;Drees IV;0;1;0;13;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;437;761;366;405
9831;NLD;Netherlands;6/13/1956;10/12/1956;Drees IV;0;0;0;7;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;437;761;366;1194
9832;NLD;Netherlands;6/13/1956;10/12/1956;Drees IV;0;1;0;49;150;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;437;761;366;451
9833;NLD;Netherlands;6/13/1956;10/12/1956;Drees IV;0;1;1;50;150;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;437;761;366;742
9834;NLD;Netherlands;6/13/1956;10/12/1956;Drees IV;0;0;0;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;437;761;366;1251
9835;NLD;Netherlands;6/13/1956;10/12/1956;Drees IV;0;0;0;13;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;437;761;366;1409
9836;NLD;Netherlands;6/13/1956;12/22/1958;Beel II;1;1;0;15;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;437;741;761;300
9837;NLD;Netherlands;6/13/1956;12/22/1958;Beel II;1;1;0;13;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;437;741;761;405
9838;NLD;Netherlands;6/13/1956;12/22/1958;Beel II;1;0;0;7;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;437;741;761;1194
9839;NLD;Netherlands;6/13/1956;12/22/1958;Beel II;1;1;1;49;150;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;437;741;761;451
9840;NLD;Netherlands;6/13/1956;12/22/1958;Beel II;1;0;0;50;150;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;437;741;761;742
9841;NLD;Netherlands;6/13/1956;12/22/1958;Beel II;1;0;0;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;437;741;761;1251
9842;NLD;Netherlands;6/13/1956;12/22/1958;Beel II;1;0;0;13;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;437;741;761;1409
9843;NLD;Netherlands;3/12/1959;5/19/1959;De Quay;0;1;0;14;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;667;694;741;300
9844;NLD;Netherlands;3/12/1959;5/19/1959;De Quay;0;1;0;12;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;667;694;741;405
9845;NLD;Netherlands;3/12/1959;5/19/1959;De Quay;0;0;0;3;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;667;694;741;1194
9846;NLD;Netherlands;3/12/1959;5/19/1959;De Quay;0;1;1;49;150;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;667;694;741;451
9847;NLD;Netherlands;3/12/1959;5/19/1959;De Quay;0;0;0;2;150;PSP;Pacifistisch Socialistische Partij;Pacifist Socialist Party;0.6;8;667;694;741;1452
9848;NLD;Netherlands;3/12/1959;5/19/1959;De Quay;0;0;0;48;150;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;667;694;741;742
9849;NLD;Netherlands;3/12/1959;5/19/1959;De Quay;0;0;0;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;667;694;741;1251
9850;NLD;Netherlands;3/12/1959;5/19/1959;De Quay;0;1;0;19;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;667;694;741;1409
9851;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;1;0;13;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;529;35;694;300
9852;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;0;0;3;150;Bp;Boerenpartij;Farmers Party;5.3;8;529;35;694;1595
9853;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;1;0;13;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;529;35;694;405
9854;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;0;0;4;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;529;35;694;1194
9855;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;0;0;1;150;GPV;Gereformeerd Politiek Verbond;Reformed Political League;8.1444;8;529;35;694;625
9856;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;1;1;50;150;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;529;35;694;451
9857;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;0;0;4;150;PSP;Pacifistisch Socialistische Partij;Pacifist Socialist Party;0.6;8;529;35;694;1452
9858;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;0;0;43;150;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;529;35;694;742
9859;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;0;0;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;529;35;694;1251
9860;NLD;Netherlands;5/15/1963;7/24/1963;Marijnen;0;1;0;16;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;529;35;694;1409
9861;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;1;0;13;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;529;518;35;300
9862;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;0;0;3;150;Bp;Boerenpartij;Farmers Party;5.3;8;529;518;35;1595
9863;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;0;0;13;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;529;518;35;405
9864;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;0;0;4;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;529;518;35;1194
9865;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;0;0;1;150;GPV;Gereformeerd Politiek Verbond;Reformed Political League;8.1444;8;529;518;35;625
9866;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;1;1;50;150;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;529;518;35;451
9867;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;0;0;4;150;PSP;Pacifistisch Socialistische Partij;Pacifist Socialist Party;0.6;8;529;518;35;1452
9868;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;1;0;43;150;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;529;518;35;742
9869;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;0;0;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;529;518;35;1251
9870;NLD;Netherlands;5/15/1963;4/14/1965;Cals;0;0;0;16;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;529;518;35;1409
9871;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;1;1;13;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;529;455;518;300
9872;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;0;0;3;150;Bp;Boerenpartij;Farmers Party;5.3;8;529;455;518;1595
9873;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;0;0;13;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;529;455;518;405
9874;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;0;0;4;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;529;455;518;1194
9875;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;0;0;1;150;GPV;Gereformeerd Politiek Verbond;Reformed Political League;8.1444;8;529;455;518;625
9876;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;1;0;50;150;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;529;455;518;451
9877;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;0;0;4;150;PSP;Pacifistisch Socialistische Partij;Pacifist Socialist Party;0.6;8;529;455;518;1452
9878;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;0;0;43;150;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;529;455;518;742
9879;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;0;0;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;529;455;518;1251
9880;NLD;Netherlands;5/15/1963;11/22/1966;Zijlstra;1;0;0;16;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;529;455;518;1409
9881;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;1;0;15;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;204;172;455;300
9882;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;0;0;7;150;Bp;Boerenpartij;Farmers Party;5.3;8;204;172;455;1595
9883;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;1;0;12;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;204;172;455;405
9884;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;0;0;5;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;204;172;455;1194
9885;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;0;0;7;150;D66;Democraten 66;Democrats 66;4.5066;8;204;172;455;345
9886;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;0;0;1;150;GPV;Gereformeerd Politiek Verbond;Reformed Political League;8.1444;8;204;172;455;625
9887;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;1;1;42;150;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;204;172;455;451
9888;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;0;0;4;150;PSP;Pacifistisch Socialistische Partij;Pacifist Socialist Party;0.6;8;204;172;455;1452
9889;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;0;0;37;150;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;204;172;455;742
9890;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;0;0;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;204;172;455;1251
9891;NLD;Netherlands;2/15/1967;4/5/1967;De Jong;0;1;0;17;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;204;172;455;1409
9892;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;1;1;13;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;125;231;172;300
9893;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;0;0;1;150;Bp;Boerenpartij;Farmers Party;5.3;8;125;231;172;1595
9894;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;1;0;10;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;125;231;172;405
9895;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;0;0;6;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;125;231;172;1194
9896;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;0;0;11;150;D66;Democraten 66;Democrats 66;4.5066;8;125;231;172;345
9897;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;1;0;8;150;DS70;Democratisch Socialisten 70;Democratic Socialists 70;3.8433;8;125;231;172;402
9898;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;0;0;2;150;GPV;Gereformeerd Politiek Verbond;Reformed Political League;8.1444;8;125;231;172;625
9899;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;1;0;35;150;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;125;231;172;451
9900;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;0;0;2;150;MP;Midden Partij;Middle Party;7.4;8;125;231;172;87
9901;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;0;0;2;150;PPR;Politieke Partij Radikalen;Radical Political Party;1.6;8;125;231;172;342
9902;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;0;0;2;150;PSP;Pacifistisch Socialistische Partij;Pacifist Socialist Party;0.6;8;125;231;172;1452
9903;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;0;0;39;150;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;125;231;172;742
9904;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;0;0;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;125;231;172;1251
9905;NLD;Netherlands;4/28/1971;6/7/1971;Biesheuvel I;0;1;0;16;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;125;231;172;1409
9906;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;1;1;13;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;125;291;231;300
9907;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;1;150;Bp;Boerenpartij;Farmers Party;5.3;8;125;291;231;1595
9908;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;1;0;10;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;125;291;231;405
9909;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;6;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;125;291;231;1194
9910;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;11;150;D66;Democraten 66;Democrats 66;4.5066;8;125;291;231;345
9911;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;8;150;DS70;Democratisch Socialisten 70;Democratic Socialists 70;3.8433;8;125;291;231;402
9912;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;2;150;GPV;Gereformeerd Politiek Verbond;Reformed Political League;8.1444;8;125;291;231;625
9913;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;1;0;35;150;KVP;Katholieke Volkspartij;Catholic Peoples Party;5.9473;8;125;291;231;451
9914;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;1;150;MP;Midden Partij;Middle Party;7.4;8;125;291;231;87
9915;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;2;150;PPR;Politieke Partij Radikalen;Radical Political Party;1.6;8;125;291;231;342
9916;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;2;150;PSP;Pacifistisch Socialistische Partij;Pacifist Socialist Party;0.6;8;125;291;231;1452
9917;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;39;150;PvdA;Partij van de Arbeid;Labour Party;3.6118;8;125;291;231;742
9918;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;3;150;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8;125;291;231;1251
9919;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;1;0;16;150;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8;125;291;231;1409
9920;NLD;Netherlands;4/28/1971;8/9/1972;Biesheuvel II;1;0;0;1;150;none;no party affiliation;no party affiliation;#N/A;8;125;291;231;674
9921;NLD;Netherlands;11/29/1972;5/11/1973;Den Uyl I;0;1;0;14;150;ARP;Anti-Revolutionaire Partij;Anti-Revolutionary Party;5.8067;8;51;765;291;300
9922;NLD;Netherlands;11/29/1972;5/11/1973;Den Uyl I;0;0;0;3;150;Bp;Boerenpartij;Farmers Party;5.3;8;51;765;291;1595
9923;NLD;Netherlands;11/29/1972;5/11/1973;Den Uyl I;0;0;0;7;150;CHU;Christelijk-Historische Unie;Christian Historical Union;5.8067;8;51;765;291;405
9924;NLD;Netherlands;11/29/1972;5/11/1973;Den Uyl I;0;0;0;7;150;CPN;Communistische Partij Nederland;Communist Party of the Netherlands;0.8;8;51;765;291;1194
9925;NLD;Netherlands;11/29/1972;5/11/1973;Den Uyl I;0;1;0;6;150;D66;Democraten 66;Democrats 66;4.5066;8;51;765;291;345
9926;NLD;Netherlands;11/29/1972;5/11/1973;Den Uyl I;0;0;0;6;150;DS70;Democratisch Socialisten 70;Democratic Socialists 70;3.8433;8;51;765;291;402
9927;NLD;Netherlands;11/29/1972;5/11/1973;Den Uyl I;0;0;0;2;150;GPV;Gereformeerd Politiek Verbond;Reformed Political League;8.1444;8;51;765;291;625
